title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Comparative transcriptome analysis of three gonadal development stages reveals potential genes involved in gametogenesis of the fluted giant clam (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07276-5,2020,False,False,False
Comprehensive network modeling from single cell RNA sequencing of human and mouse reveals well conserved transcription regulation of hematopoiesis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07241-2,2020,False,False,False
Prognostic value and co-expression patterns of metabolic pathways in cancers,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07251-0,2020,True,False,False
Physical mapping and InDel marker development for the restorer gene ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07342-y,2021,False,False,False
Analysis across diverse fish species highlights no conserved transcriptome signature for proactive behaviour,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07317-z,2021,True,False,False
Gene expression patterns of red sea urchins (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07327-x,2021,False,False,False
Temporal changes in DNA methylation and RNA expression in a small song bird: within- and between-tissue comparisons,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07329-9,2021,True,False,False
scReQTL: an approach to correlate SNVs to gene expression from individual scRNA-seq datasets,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07334-y,2021,False,False,False
Integrated analysis of the responses of a circRNA-miRNA-mRNA ceRNA network to heat stress in rainbow trout (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07335-x,2021,False,False,False
Proteome-wide and lysine crotonylation profiling reveals the importance of crotonylation in chrysanthemum (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07365-5,2021,False,False,False
"Transcriptomic analysis of s-methoprene resistance in the lesser grain borer, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07354-8,2021,False,False,False
 transcriptome in roots of switchgrass (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07368-w,2021,False,False,False
Impacts of fludioxonil resistance on global gene expression in the necrotrophic fungal plant pathogen ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07402-x,2021,False,False,False
: a novel functional noncoding RNA contributes to intramuscular fat deposition,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-020-07349-5,2021,False,False,False
Impact of short-read sequencing on the misassembly of a plant genome,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07397-5,2021,False,False,False
Transcriptome analysis and molecular mechanism of linseed (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07416-5,2021,False,False,False
A 44-kb deleted-type copy number variation is associated with decreasing complement component activity and calf mortality in Japanese Black cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07415-6,2021,False,True,False
"Multi-omics analysis reveals the glycolipid metabolism response mechanism in the liver of genetically improved farmed Tilapia (GIFT, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07410-x,2021,False,False,False
Genomic insight into diet adaptation in the biological control agent ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07442-3,2021,False,False,False
Transcriptome analysis of the transdifferentiation of canine BMSCs into insulin producing cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07426-3,2021,False,False,False
Immune profiles of male giant panda (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07456-x,2021,False,False,False
Blinatumomab-induced T cell activation at single cell transcriptome resolution,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07435-2,2021,False,False,False
Study on the transcriptome for breast muscle of chickens and the function of key gene ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07453-0,2021,False,False,False
Prenatal testosterone triggers long-term behavioral changes in male zebra finches: unravelling the neurogenomic mechanisms,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07466-9,2021,True,False,False
Key metabolism pathways and regulatory mechanisms of high polysaccharide yielding in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07480-x,2021,False,False,False
Investigating mechanisms underlying genetic resistance to Salmon Rickettsial Syndrome in Atlantic salmon using RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07443-2,2021,True,True,False
Transcriptomes analysis reveals novel insight into the molecular mechanisms of somatic embryogenesis in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07501-9,2021,True,False,False
Strain-based and sex-biased differences in adrenal and pancreatic gene expression between KK/HlJ and C57BL/6 J mice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07495-4,2021,False,False,False
Genotype-expression interactions for ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07525-1,2021,False,False,False
Mitochondrial genotype alters the impact of rapamycin on the transcriptional response to nutrients in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07516-2,2021,True,False,False
"Global analysis of expression, maturation and subcellular localization of mouse liver transcriptome identifies novel sex-biased and TCPOBOP-responsive long non-coding RNAs",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07478-5,2021,False,True,False
The transcriptional landscape of a hepatoma cell line grown on scaffolds of extracellular matrix proteins,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07532-2,2021,False,False,False
Identification of the molecular regulation of differences in lipid deposition in dedifferentiated preadipocytes from different chicken tissues,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07459-8,2021,False,False,False
Genome-scale analyses of transcriptional start sites in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07572-8,2021,False,False,False
Gene expression profiles underlying aggressive behavior in the prefrontal cortex of cattle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07505-5,2021,True,True,False
"Transcriptomic, proteomic and ultrastructural studies on salinity-tolerant ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07564-8,2021,False,False,False
The transcriptomic responses of Atlantic salmon (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07464-x,2021,True,True,False
Aging features of the migratory locust at physiological and transcriptional levels,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07585-3,2021,False,False,False
Methamphetamine-induced changes in myocardial gene transcription are sex-dependent,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07561-x,2021,True,False,False
Factors affecting the rapid changes of protein under short-term heat stress,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07560-y,2021,False,False,False
Imprints of independent allopolyploid formations on patterns of gene expression in two sibling yarrow species (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07566-6,2021,True,False,False
Variation of microRNA expression in the human placenta driven by population identity and sex of the newborn,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07542-0,2021,True,True,False
Genome of the destructive oomycete ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07552-y,2021,True,False,False
Genome-wide identification and transcriptional characterization of DNA methyltransferases conferring temperature-sensitive male sterility in wheat,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07600-7,2021,False,False,False
Comprehensive analysis of differentially expressed circRNAs and ceRNA regulatory network in porcine skeletal muscle,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07645-8,2021,False,False,False
Analysis of differentially expressed ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07655-6,2021,False,False,False
Disentangling the aging gene expression network of termite queens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07649-4,2021,False,False,False
Exploring genetic resistance to infectious salmon anaemia virus in Atlantic salmon by genome-wide association and RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07671-6,2021,True,True,False
Species and population specific gene expression in blood transcriptomes of marine turtles,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07656-5,2021,False,False,False
Transcriptome analysis of ovary tissues from low- and high-yielding Changshun green-shell laying hens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07688-x,2021,False,False,False
"Tissue-specific transcriptome analyses reveal candidate genes for stilbene, flavonoid and anthraquinone biosynthesis in the medicinal plant ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07658-3,2021,False,False,False
 plant endogenous peptides PpPep1 and PpPep2 cause PTI-like transcriptome reprogramming in peach and enhance resistance to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07571-9,2021,False,False,False
The symbiotic relationship between ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07695-y,2021,False,False,False
Gene expression and alternative splicing dynamics are perturbed in female head transcriptomes following heterospecific copulation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07669-0,2021,False,False,False
Growth inhibition of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07726-8,2021,False,False,False
Identification of cis-regulatory motifs in first introns and the prediction of intron-mediated enhancement of gene expression in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07711-1,2021,False,False,False
Comparative neurotranscriptomics reveal widespread species differences associated with bonding,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07720-0,2021,True,False,False
Post-diapause transcriptomic restarts: insight from a high-latitude copepod,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07557-7,2021,True,False,False
The holobiont transcriptome of teneral tsetse fly species of varying vector competence,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07729-5,2021,False,False,False
Distinctive gene expression patterns and imprinting signatures revealed in reciprocal crosses between cattle sub-species,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07667-2,2021,True,False,False
Historical genomics reveals the evolutionary mechanisms behind multiple outbreaks of the host-specific coffee wilt pathogen ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07700-4,2021,False,True,False
Transcriptomic analysis of caecal tissue in inbred chicken lines that exhibit heritable differences in resistance to ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07748-2,2021,False,False,False
Exposure to hypoxia causes stress erythropoiesis and downregulates immune response genes in spleen of mice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-021-07731-x,2021,False,True,False
